Scenario,GlobalPlanner,LocalPlanner,SweepParam,InflationFactor,PedCount,Seed,Status,Time(s),Distance(m),Smoothness(rad),CPU(%),Memory(%),Memory(MiB),TotalRAM(GiB)
dynamic,hybrid_astar,apf,default,0.5,3,1111282087,FAILURE,160.4458,0.3230,45.4118,76.48,0.70,225.51,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282088,SUCCESS,86.6808,19.8768,29.3155,19.74,0.13,42.04,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282089,FAILURE,180.0027,23.4050,834.4074,25.12,0.14,45.66,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282090,SUCCESS,155.9900,36.0332,53.6425,20.94,0.13,42.22,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282091,SUCCESS,35.7211,9.4048,22.3839,26.50,0.17,55.60,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282092,SUCCESS,37.1627,13.0593,5.5370,23.58,0.13,41.64,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282093,FAILURE,68.4266,0.4289,143.8821,13.59,0.13,40.28,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282094,FAILURE,114.2016,0.3598,49.3639,64.47,0.65,208.00,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282095,SUCCESS,121.7057,18.1377,104.8622,44.33,0.25,78.59,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282096,SUCCESS,25.7200,7.7942,5.3635,22.16,0.13,42.23,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282097,SUCCESS,59.8827,20.1898,9.7077,23.81,0.13,41.83,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282098,FAILURE,180.0097,0.0203,7984.5180,7.91,0.13,40.14,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282099,FAILURE,49.2352,0.1770,27.9684,6.48,0.12,40.02,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282100,FAILURE,47.1328,0.1756,28.1998,16.44,0.13,40.69,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282101,FAILURE,50.6319,0.1631,26.9167,15.56,0.12,40.01,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282102,SUCCESS,54.8667,12.5865,110.9739,42.44,0.15,47.77,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282103,SUCCESS,51.9744,15.3326,13.7193,22.11,0.13,41.40,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282104,FAILURE,102.9566,3.6838,637.4539,15.93,0.14,43.80,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282105,FAILURE,48.8100,0.1634,26.5228,16.17,0.13,40.11,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282106,FAILURE,130.8243,8.4173,400.4853,11.12,0.14,43.34,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282107,FAILURE,49.4824,0.1756,27.1808,15.91,0.12,39.79,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282108,FAILURE,73.8978,0.9368,86.6266,40.13,0.55,175.61,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282109,FAILURE,180.0032,16.4199,629.1081,35.77,0.56,180.60,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282110,SUCCESS,39.2306,11.4677,35.6226,23.88,0.13,41.79,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282111,SUCCESS,62.1101,21.3473,13.9504,23.99,0.13,41.78,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282112,FAILURE,89.2901,6.6187,686.0198,19.69,0.15,46.81,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282113,SUCCESS,70.3946,24.4513,28.6084,26.43,0.13,41.30,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282114,FAILURE,79.1708,7.1562,476.3578,20.28,0.13,40.91,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282115,FAILURE,54.8155,0.1819,35.5953,58.97,0.14,45.66,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282116,SUCCESS,19.1185,5.9073,5.0172,21.39,0.13,40.87,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282117,FAILURE,135.3707,8.8273,847.0425,15.14,0.16,50.30,31.28
dynamic,hybrid_astar,apf,default,0.5,3,1111282118,FAILURE,180.0028,16.6609,1180.7363,13.42,0.13,42.57,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483703,SUCCESS,76.3196,16.1374,18.7732,20.42,0.13,41.80,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483704,FAILURE,49.9681,0.1910,45.8624,19.33,0.13,40.13,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483705,SUCCESS,41.7410,10.3572,21.6821,20.87,0.13,42.42,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483706,SUCCESS,139.3094,30.6556,96.2600,34.73,0.14,44.89,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483707,SUCCESS,48.0444,13.8756,9.7216,37.25,0.14,45.97,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483708,SUCCESS,51.1231,16.3085,12.2263,24.07,0.14,44.24,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483709,SUCCESS,57.5810,17.6827,61.2574,22.27,0.13,41.16,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483710,SUCCESS,53.1281,8.4195,32.6117,24.86,0.13,42.96,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483711,SUCCESS,44.8894,11.2126,52.3684,19.92,0.13,42.19,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483712,SUCCESS,29.9082,8.8585,12.6054,22.25,0.12,39.80,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483713,SUCCESS,101.6449,24.7013,40.4223,22.94,0.14,43.87,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483714,SUCCESS,38.8249,13.1863,7.9695,26.12,0.13,42.67,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483715,SUCCESS,66.0102,17.0908,40.0855,25.98,0.14,44.39,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483716,SUCCESS,76.4589,25.0211,62.9528,25.62,0.13,41.58,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483717,SUCCESS,34.1340,9.5786,12.3809,22.45,0.14,44.00,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483718,SUCCESS,45.6620,14.2828,14.1181,43.04,0.14,44.84,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483719,SUCCESS,38.3238,10.9053,17.5469,24.79,0.13,41.75,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483720,SUCCESS,36.3987,11.3212,25.6545,23.63,0.13,41.95,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483721,SUCCESS,81.5625,20.9501,92.0829,20.53,0.13,41.26,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483722,FAILURE,175.4770,19.2729,705.0663,26.43,0.19,59.35,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483723,SUCCESS,56.0929,16.6429,7.8438,22.01,0.13,40.79,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483724,FAILURE,180.0034,5.6243,1832.0869,10.35,0.12,38.02,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483725,SUCCESS,50.3501,15.1662,6.8584,22.18,0.10,30.81,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483726,SUCCESS,67.9579,13.8265,68.9495,35.53,0.09,28.50,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483727,FAILURE,180.0353,14.2222,49.6045,18.77,0.07,23.65,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483728,FAILURE,180.0033,13.0205,9.0913,22.57,0.08,25.16,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483729,FAILURE,45.4097,0.1756,28.1527,19.73,0.13,42.34,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483730,FAILURE,45.4214,0.1631,26.9705,16.14,0.12,39.64,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483731,FAILURE,45.3011,0.1633,26.5862,16.97,0.12,39.73,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483732,FAILURE,45.5090,0.3564,59.4617,17.60,0.13,42.25,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483733,FAILURE,46.9045,0.1768,27.9018,7.01,0.12,36.89,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483734,FAILURE,45.5632,0.1634,26.4519,14.89,0.12,39.64,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483735,FAILURE,47.6409,0.1632,26.9755,17.88,0.13,40.30,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483736,FAILURE,45.9551,0.1754,28.2885,18.66,0.13,40.62,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483737,FAILURE,46.4401,0.1634,26.4030,19.11,0.13,42.36,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483738,FAILURE,45.9624,0.1755,28.1866,12.69,0.12,38.77,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483739,FAILURE,49.5796,0.1752,28.3028,6.55,0.13,40.30,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483740,SUCCESS,95.7345,21.8397,54.8353,17.84,0.13,43.17,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483741,SUCCESS,129.6190,26.4433,63.3154,18.41,0.13,42.29,31.28
dynamic,hybrid_astar,apf,default,0.7,3,2116483742,FAILURE,142.8938,14.3955,626.7589,25.16,0.15,47.39,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685158,SUCCESS,50.3765,15.1838,28.5159,7.74,0.13,40.98,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685159,FAILURE,51.3997,0.1697,27.1870,20.90,0.13,42.89,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685160,FAILURE,51.3517,0.1630,27.1796,15.65,0.13,40.88,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685161,FAILURE,44.2780,0.1629,27.1948,10.03,0.12,38.21,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685162,FAILURE,48.8552,0.1680,27.5851,13.34,0.12,39.53,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685163,FAILURE,49.3654,0.1756,28.1906,13.69,0.13,40.38,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685164,FAILURE,49.1870,0.1641,26.3463,6.58,0.12,37.20,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685165,FAILURE,49.0320,0.1769,27.8709,6.39,0.12,36.92,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685166,FAILURE,49.6477,0.3849,60.7563,12.38,0.13,42.02,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685167,FAILURE,49.2445,0.2602,46.7773,6.50,0.12,37.03,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685168,FAILURE,48.9658,0.1862,44.6445,10.13,0.12,38.61,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685169,FAILURE,49.3143,0.1768,27.8622,6.40,0.12,36.86,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685170,FAILURE,50.0093,0.6236,90.9912,17.35,0.14,43.78,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685171,FAILURE,49.4818,0.1729,30.0108,13.37,0.13,43.10,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685172,FAILURE,50.1545,0.2112,41.6829,7.92,0.13,41.97,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685173,FAILURE,49.5167,0.1634,26.4123,17.86,0.13,42.96,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685174,FAILURE,48.6805,0.1629,27.2036,13.19,0.13,40.05,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685175,FAILURE,48.6925,0.1634,26.4119,16.90,0.13,41.97,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685176,FAILURE,49.1140,0.1756,28.1711,15.18,0.13,41.25,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685177,FAILURE,49.1573,0.1631,27.2086,19.49,0.13,43.09,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685178,FAILURE,48.7729,0.1748,28.2260,12.62,0.12,39.79,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685179,FAILURE,52.3641,0.8638,83.1509,11.21,0.13,40.50,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685180,FAILURE,49.1936,0.1634,26.4048,19.38,0.14,43.54,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685181,FAILURE,48.0972,0.1769,27.9242,6.74,0.12,36.85,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685182,FAILURE,48.8691,0.3351,34.2736,18.47,0.13,41.99,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685183,FAILURE,48.8888,0.4977,45.1303,17.79,0.13,41.58,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685184,FAILURE,48.8680,0.1632,26.7681,19.69,0.14,43.46,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685185,FAILURE,48.2284,0.1756,28.1924,14.26,0.13,40.17,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685186,FAILURE,48.9805,0.1756,28.1820,19.18,0.14,43.67,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685187,FAILURE,48.9529,0.1953,42.8836,16.71,0.13,41.27,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685188,FAILURE,48.8508,0.1632,26.8740,20.43,0.13,43.12,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685189,FAILURE,47.5479,0.1631,26.9246,10.52,0.12,38.23,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685190,FAILURE,48.4671,0.1747,28.2515,19.32,0.13,42.12,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685191,FAILURE,49.0655,0.1745,28.2926,22.60,0.14,44.28,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685192,FAILURE,47.6669,0.1629,27.1891,12.61,0.12,38.99,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685193,FAILURE,47.7727,0.1748,28.2345,11.97,0.12,39.04,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685194,FAILURE,49.1059,0.1632,27.0556,21.52,0.14,43.34,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685195,FAILURE,48.6027,0.5214,52.0973,11.97,0.12,39.16,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685196,FAILURE,48.7762,0.1632,26.8272,19.44,0.13,40.97,31.28
dynamic,hybrid_astar,apf,default,0.3,5,100685197,FAILURE,47.8512,0.2139,46.2438,14.43,0.14,45.18,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115505,FAILURE,50.3466,0.1839,34.1152,25.62,0.14,45.47,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115506,FAILURE,49.1252,0.1807,39.7956,20.55,0.13,43.16,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115507,FAILURE,48.5670,0.1634,26.4725,17.53,0.13,40.71,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115508,FAILURE,49.9628,0.1632,27.1236,26.24,0.14,45.02,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115509,FAILURE,49.6276,0.1634,26.4239,25.59,0.14,44.74,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115510,FAILURE,47.7936,0.1632,26.8966,13.38,0.12,39.28,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115511,FAILURE,49.8978,0.1615,27.3225,26.23,0.14,45.63,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115512,FAILURE,48.7177,0.5876,92.2323,16.19,0.14,44.26,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115513,FAILURE,49.5556,0.1757,27.1717,27.04,0.14,45.50,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115514,FAILURE,48.5445,0.1634,26.4370,18.66,0.13,41.75,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115515,FAILURE,49.6215,0.1863,33.3828,26.02,0.14,45.87,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115516,FAILURE,47.4967,0.1629,27.1804,10.32,0.12,38.48,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115517,FAILURE,47.5185,0.1631,27.2623,11.40,0.12,38.61,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115518,FAILURE,48.8421,0.1757,27.6651,18.60,0.13,40.81,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115519,FAILURE,47.7038,0.1748,28.2446,11.10,0.12,38.25,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115520,FAILURE,48.3127,0.1631,27.0535,13.71,0.12,39.66,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115521,FAILURE,48.8740,0.1745,28.2939,19.73,0.13,42.97,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115522,FAILURE,48.5042,0.1756,28.1944,16.63,0.13,41.39,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115523,FAILURE,48.6737,0.1632,26.8883,17.86,0.13,41.35,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115524,FAILURE,49.9056,0.1757,27.5786,26.27,0.14,44.86,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115525,FAILURE,47.8629,0.3118,44.4660,12.65,0.13,40.08,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115526,FAILURE,48.6730,0.1948,29.3270,18.41,0.13,42.98,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115527,FAILURE,47.4287,0.1630,27.1885,10.56,0.12,38.40,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115528,FAILURE,48.1758,0.1965,30.5816,12.99,0.13,40.81,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115529,FAILURE,50.3770,0.2592,40.9059,21.91,0.14,44.08,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115530,FAILURE,49.0118,0.1631,27.0162,19.93,0.13,42.96,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115531,FAILURE,52.2527,0.9585,55.5403,10.24,0.12,39.18,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115532,FAILURE,48.1092,0.1756,28.1524,16.54,0.13,41.07,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115533,FAILURE,47.9959,0.1755,28.1938,14.68,0.13,42.36,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115534,FAILURE,47.9003,0.1632,26.8615,14.71,0.13,40.32,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115535,FAILURE,49.8574,0.2016,53.5350,25.20,0.14,45.60,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115536,FAILURE,48.2008,0.1634,26.4053,15.37,0.13,40.46,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115537,FAILURE,48.6673,1.4568,190.3182,10.11,0.13,40.20,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115538,FAILURE,48.0686,0.1755,27.7186,7.01,0.13,40.15,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115539,FAILURE,47.8574,0.1757,28.1528,13.95,0.13,40.18,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115540,FAILURE,47.7249,0.1632,26.8615,14.70,0.13,41.06,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115541,FAILURE,47.7708,0.1634,26.4591,14.20,0.13,41.08,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115542,SUCCESS,149.8233,34.8420,30.6335,29.73,0.14,46.38,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115543,FAILURE,47.8070,0.1632,26.8394,13.91,0.13,40.78,31.28
dynamic,hybrid_astar,apf,default,0.5,5,1190115544,FAILURE,47.5147,0.1629,27.2003,15.32,0.13,41.19,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913897,FAILURE,78.1096,6.2643,129.8068,19.84,0.13,41.91,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913898,SUCCESS,43.9341,11.2701,54.2465,21.59,0.13,42.93,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913899,FAILURE,116.2633,1.5361,231.3996,15.38,0.13,42.58,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913900,SUCCESS,68.5635,24.2484,10.7788,23.64,0.13,42.07,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913901,SUCCESS,38.8438,12.2160,21.8622,30.41,0.14,44.47,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913902,FAILURE,95.4549,12.0817,507.9567,16.08,0.13,42.32,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913903,SUCCESS,67.4037,22.3424,33.5940,24.56,0.13,42.24,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913904,SUCCESS,40.7874,12.7354,65.5360,22.06,0.13,42.60,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913905,SUCCESS,41.4910,13.0085,33.7627,22.98,0.13,41.53,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913906,SUCCESS,48.6245,14.3632,25.8369,23.16,0.13,42.21,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913907,FAILURE,180.0027,23.4307,469.6142,15.26,0.13,41.54,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913908,SUCCESS,71.2370,13.7795,33.1408,15.95,0.13,42.46,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913909,SUCCESS,62.6403,14.1685,72.8793,27.93,0.14,45.49,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913910,FAILURE,170.1645,12.3432,533.5798,15.11,0.13,42.16,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913911,FAILURE,86.2937,6.1263,536.6080,30.21,0.20,64.00,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913912,SUCCESS,27.0102,7.4414,28.1112,22.09,0.13,41.70,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913913,FAILURE,118.5225,14.4064,563.8435,24.82,0.14,44.80,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913914,SUCCESS,42.1426,10.8425,37.1791,21.39,0.13,41.96,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913915,SUCCESS,39.5571,12.3398,21.3707,22.63,0.13,41.80,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913916,FAILURE,114.0505,12.6512,53.9291,42.41,0.56,180.38,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913917,FAILURE,180.0032,19.9779,58.5414,10.08,0.13,43.19,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913918,SUCCESS,126.2919,29.5622,118.7215,24.71,0.13,43.13,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913919,SUCCESS,40.5265,10.9872,35.7263,21.92,0.13,42.23,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913920,SUCCESS,56.2281,18.1674,23.3414,22.89,0.13,41.88,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913921,SUCCESS,54.7278,17.9662,29.1785,23.62,0.13,41.58,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913922,SUCCESS,58.7041,19.2468,9.1766,22.65,0.13,42.05,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913923,SUCCESS,35.9162,10.9834,16.3968,22.15,0.13,42.27,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913924,FAILURE,162.4182,29.2200,588.2290,20.60,0.13,42.45,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913925,SUCCESS,41.6187,11.1558,26.1456,21.10,0.13,42.44,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913926,FAILURE,142.6047,16.0742,766.8355,16.38,0.13,42.67,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913927,SUCCESS,72.4379,15.3480,71.5289,21.82,0.14,43.92,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913928,FAILURE,56.9698,0.1632,26.9927,44.90,0.14,44.50,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913929,FAILURE,130.5116,5.1421,546.8887,13.88,0.13,41.95,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913930,SUCCESS,31.5416,8.5873,20.2866,22.36,0.13,41.13,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913931,FAILURE,65.3129,2.2078,342.3199,19.40,0.14,43.33,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913932,SUCCESS,47.8198,16.0134,39.5662,24.84,0.13,41.73,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913933,FAILURE,134.6555,18.6221,288.0975,18.67,0.13,41.98,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913934,SUCCESS,66.0794,22.8200,56.2992,23.73,0.13,42.07,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913935,SUCCESS,53.9512,16.2627,30.7696,22.63,0.13,41.49,31.28
dynamic,hybrid_astar,apf,default,0.7,5,2062913936,FAILURE,124.4849,1.7634,812.1862,14.16,0.13,41.34,31.28
dynamic,hybrid_astar,apf,default,0.3,10,1096905307,SUCCESS,84.8767,18.8019,70.6567,9.05,0.21,68.83,31.28
dynamic,hybrid_astar,apf,default,0.3,10,1096905308,FAILURE,72.0847,0.1629,27.1915,9.76,0.12,39.99,31.28
dynamic,hybrid_astar,apf,default,0.3,10,1096905309,FAILURE,75.0385,0.1634,26.4244,11.26,0.13,43.24,31.28
dynamic,hybrid_astar,apf,default,0.3,10,1096905310,FAILURE,74.1491,0.1640,26.5485,12.51,0.14,43.41,31.28
dynamic,hybrid_astar,apf,default,0.3,10,1096905311,FAILURE,73.0260,0.1757,28.1528,11.11,0.13,40.66,31.28
dynamic,hybrid_astar,apf,default,0.3,10,1096905312,FAILURE,71.6431,0.1630,27.2168,8.31,0.12,38.30,31.28
dynamic,hybrid_astar,apf,default,0.3,10,1096905313,FAILURE,70.1346,0.1631,26.9173,10.73,0.13,40.36,31.28
dynamic,hybrid_astar,apf,default,0.3,10,1096905314,FAILURE,180.0054,12.0649,487.1602,20.11,0.16,49.79,31.28
dynamic,hybrid_astar,apf,default,0.3,10,1096905315,FAILURE,75.8411,0.1632,26.6276,13.09,0.14,43.64,31.28
dynamic,hybrid_astar,apf,default,0.3,10,1096905316,FAILURE,75.5544,0.1815,28.8553,10.06,0.13,41.63,31.28
dynamic,hybrid_astar,apf,default,0.3,10,1096905317,FAILURE,77.7934,0.1632,26.8246,12.54,0.13,42.98,31.28
dynamic,hybrid_astar,apf,default,0.3,10,1096905318,FAILURE,77.2951,0.1693,27.5496,12.56,0.13,43.22,31.28
dynamic,hybrid_astar,apf,default,0.3,10,1096905319,FAILURE,75.7155,0.1748,28.2471,12.49,0.14,43.41,31.28
dynamic,hybrid_astar,apf,default,0.3,10,1096905320,FAILURE,76.7687,0.1632,26.6276,11.95,0.13,41.80,31.28
dynamic,hybrid_astar,apf,default,0.3,10,1096905321,FAILURE,74.9146,0.3952,49.4928,10.66,0.13,41.46,31.28
dynamic,hybrid_astar,apf,default,0.3,10,1096905322,FAILURE,76.2816,0.1632,26.7782,12.65,0.13,43.21,31.28
dynamic,hybrid_astar,apf,default,0.3,10,1096905323,FAILURE,73.3595,0.1756,28.1999,8.80,0.12,39.22,31.28
dynamic,hybrid_astar,apf,default,0.3,10,1096905324,FAILURE,73.7520,0.2546,58.0129,6.17,0.13,40.64,31.28
